sentence,label
난 자부심을 갖고 패기 있게 일하려고 하는데 수근 거리니.,2
너무 참담해서 말이 안 나오고 연기는 자욱했지만 정신을 차릴 수밖에 없었어.,2
내가 주위 사람들 생일 때는 챙겨줬는데 내 생일에는 챙겨주지를 않네.,2
배도 아프고 화장실도 자꾸 들락날락하느라 힘들어 죽겠는데 말이야.,2
내 친구가 걱정되는데 내가 도움이 될 수 있는 게 무엇일지 생각하는 중이야.,2
친구가 너무 보고 싶어.,2
왜 욕을 들었는지 도무지 모르겠어. 황당하네.,2
무슨 이유로 그랬는지 모르겠어.,2
왜 나한테 화를 냈는지 도무지 이유를 알 수가 없네.,2
직장 상사와 좋은 관계를 가지고 싶은데 방법을 찾는 중이야.,2
그 일로 인해서 말싸움을 했는데 화해 할 수 있을지 고민 중이야.,2
더러워져서 입기 싫은데 어떻게 해야 할지 방법을 찾고 있어.,2
노트북 고장 난 걸 고치려면 얼마가 들지 어디가 고장 났는지 모르겠다.,2
같이 하는 동료도 동참해서 일하게 할 수 방법을 찾고 있어.,2
아내도 나도 정말 기다리고 기대했었는데 슬퍼하는 아내를 볼 때마다 견딜 수가 없어.,2
내가 뭔가 문제가 있었으면 모를까. 그냥 다짜고짜 내 딸은 안 된다니까 화가 나.,2
말도 마. 내 시간도 계약금도 아까워 죽겠어.,2
실수인 건 아는데 용서가 안 돼. 안 그래도 조산이라 약한데.,2
그래도 최소한의 양심은 있었는지 위자료는 받았는데 자존심이 상해.,2
내가 돈 벌어오는 기계도 아니잖아! 적당히 좀 하셨으면 좋겠어.,2
앞으로 어떻게 해야 하나 너무 막막해.,2
당장 생활비 문제도 있고 내 아내가 저런 취급을 받았다는 게 열이 받아.,2
장난하듯 말을 바꾸니 기분이 나빠!,2
그냥 넘어가면 될 말도 자꾸 꼬투리를 잡아.,2
전화를 연결해준다든가 성가신 일이 자꾸 늘어나.,2
오피스 사용법을 가르쳐주다가 정작 중요한 일을 못하게 생겼어.,2
야근에 쌓인 피로 때문에 아무것도 하고 싶지 않단 말이야.,2
가끔은 괜찮지만 저녁도 먹고 매일 야식 먹자고 하면 좀 부담스러워.,2
한두 번은 괜찮지만 계속 같이 가자고 할까 봐 더 화가 난거지.,2
예전에도 그렇고 게임하는 거 잘 알면서 꼭 그럴 때만 괴롭히니까 귀찮지.,2
아니 밥을 어떻게 먹는지 아주 마구 흘려서 치우기도 화가 나.,2
쉴 때 그렇게 성가시게 하니까 갑자기 짜증이 나면서 화가 나더라고.,2
하마터면 너무 귀찮게 해서 싸울 뻔했는데 여자 친구가 말려서 자리를 피했지.,2
아니 오늘 같이 쉬는 날에는 낮에는 음식도 좀 시켜먹고 저녁에 해도 되잖아.,2
더워서 떨어지라고 하는데도 싫다고 붙는 아내의 행동에 화가 나.,2
쉬고 싶은 마음에 노래를 들으려고 하는데 저렇게 방해하니까 성가시고 기분이 안 좋아.,2
분명 내가 먼저 보고 있었는데 말도 없이 자기 멋대로 채널을 바꾸는 행동이 이해가 안 돼.,2
내가 알아서 할 수 있는데 옆에서 이것 저것 지적하니까 너무 스트레스 받아.,2
집중할 때마다 말을 걸어서 집중력이 깨져.,2
너무 성가셔. 나는 그냥 혼자 핸드폰 보면서 밥 먹는 게 편하거든.,2
아예 외울 생각을 안 하는 것 같아서 더 화나.,2
자기가 정리할 생각을 안 하고 나한테 보여 달라는 게 어이없어.,2
빨리 취업을 해서 탈락 이유를 묻는 일에서 벗어나고 싶어.,2
가장 속상하고 답답한 건 나인데 자꾸 재촉하시니 화가 나.,2
업무에 집중을 안 하는 것 같아. 그러니 일이 느리지.,4
말로는 괜찮다고 하지만 속은 아니겠지. 언제쯤 경제적으로 여유로워 질 수 있을지 참 힘드네.,4
미안하지. 부모 잘못 만나서 말이야.,4
술 마실 돈은 어디서 났냐는 거지.,4
하반신을 못 쓰니 할 수 있는 일이 많지 않지만 두 손은 멀쩡하니 나도 할 일을 찾아봐야지.,4
생일이 다가오고 있어서 선물을 사주기로 약속했지만 지금의 재정상태로는 너무 부담이 돼.,4
밖으로 보이는 부유함만이 다는 아니고 가슴이나 머리가 부자가 되어야 한다고 했는데 씁쓸함은 가시지는 않아.,4
자녀들도 있는데 너무 내가 밉고 슬프다.,4
이번에 투자한 주식이 상장이 되면 정말 좋을 것 같아.,4
선배님이 국가에서 실시하는 무료검진에서 검진을 받았는데 전립선암이라는  판정을 받았데.,4
엄청난 고통이 있을 거라는군. ,4
너무 서럽고 슬퍼 왜 이렇게 되었을까 한스러워.,4
딱히 아픈 곳이 있지는 않은데 그래도 나이가 있으셔서 검사를 한번 받으면 좋겠어.,4
요즘 몸이 안 좋은데 나는 하루 벌어 하루 사는 사람이라 일을 쉴 수가 없어서 병원에 갈 수가 없어.,4
정기적으로 받으면 좋은데 우리 집 형편으로는 무리야.,4
당장 치료해야 하는데 수술비도 못 대준다는 게 너무 한탄스러워.,4
아내랑 이혼한 후부터 일도 안 되고 건강도 많이 나빠졌어.,4
며칠 더 쉬면 좋겠지만 병원비가 걱정이 돼서 쉴 수가 있어야지.,4
응. 마음이 너무 아프지만 어쩔 수 없는 선택이었어.,4
집에서 좀 쉬다 보면 나아지겠지 뭐. 어쩔 수 없잖아.,4
너무 상처받았어. 어떻게 아픈 사람한테 그럴 수가 있지?,4
응. 나랑 결혼해준 아내에게 고마워.,0
내가 이렇게 일을 할 수 있는 건 아내의 도움도 있어서 아내에게 고맙다고 하고 싶어.,0
기쁘지. 나를 닮았으면 딸에게도 미안했을 거야.,0
그러니까 말이야. 나도 아내에게 이 감사함을 전해야 하는데 어쩌면 좋을까?,0
그지! 감사함을 전하고 싶은데 어쩌면 좋을지를 모르겠어.,0
밖에서도 아내 요리가 생각이 난다니까! 그만큼 나도 뭔가 해주고 싶어.,0
그렇다니까! 그런 우리 가족에게 감사를 전하고 싶은데 어떻게 하면 좋을까?,0
자랑스럽고 고마워. 하지만 그런 감사를 전한 적이 없는 것 같아.,0
많이 부족한 나를 보듬어준 가족들에게 더욱 잘하고 싶어.,0
그래 고맙다. 우리 자녀가 내년 대학에 입학하기 전까지 가족들이랑 여행이나 갔다올까 생각중이야.,0
오랜만에 함께해서 그런가 기분이 참 좋아.,0
남의 아이를 키운다는 게 결코 쉽지 않은 건데도 결심해 준 그 마음이 감사하지.,0
공부도 잘하지만 성격이 좋아 두 녀석이 다투는 걸 못봤어.,0
날 닮아 무뚝뚝한거 같지만 속으로 날 많이 챙기지.,0
이렇게 좋은 딸을 어찌 결혼시킬까 벌써부터 아쉽다니까.,0
아내 성격이 좋기도 하지만 나도 나름대로 노력을 많이 하지.,0
응. 나랑 결혼해 준 아내에게 고마워.,0
아내와 아이 둘 모두 건강해서 고맙지. 특히 아내에게 고맙다고 말하고 싶어.,0
내가 이렇게 일을 할 수 있는 건 아내의 도움도 있어서 아내에게 고맙다고 하고 싶어.,0
사고도 크지 않았고 사고 날 때 아내를 보호해 준 사람이 있었어. 감사 인사를 해야겠어.,0
기쁘지. 나를 닮았으면 딸에게도 미안했을 거야.,0
딱히 그런 일은 없었던 것 같은데 주변 지인들에게 물어보니 갱년기일 확률이 높다고 하네.,3
아들이 이번 시험에 기대가 컸던 터라 실망감도 더 크게 느꼈을 것 같아.,3
혹여나 어디 이상한 곳에 끌려가거나 잘못되지는 않았을까 걱정도 되고 내 잘못인 것 같기도 하고 그러네.,3
한 번도 이런 일이 없었는데 아마 학교에서 전화를 할 정도면 분명 좋지 않은 일이 생긴 것 같아.,3
항상 공부를 열심히 하고 있는 줄 알았는데 그런 모습을 보니 당황스러워.,3
최근에 기운도 많이 없는 것 같고 아마 갱년기 때문인 것 같아.,3
난 비행 청소년이나 오토바이를 탄다고 생각했는데 내 아들이 그런다는 게 받아들여지지 않아.,3
알고 보니 장구벌레가 아내의 다리 위를 기어가고 있었어.,3
안 그래도 친구들 문제가 가장 민감하게 다가오는 시기라 더 걱정되는 것 같아.,3
평소에 건강하셨는데 갑자기 그런 소식을 들으니 더 걱정이 되는 것 같아.,3
아내의 손은 작은 흉터가 하나도 없는 깨끗한 손인데 흉터가 남을까 봐 더 걱정이 되는 것 같아.,3
한 번도 다친 적이 없던 녀석이라 더욱 걱정되는 것 같아.,3
지금이라도 돌아오라고 할까 고민 중이야.,3
무슨 일이 있었는지 얘기는 안 해주고 방에만 들어가서 누워만 있네.,3
발목이 부러져서 내일이 수술이야. 그런데 수술 후에 회복이 오래 걸릴 수 있다네. ,3
아이는 말을 안 하려고 하니 학교에 연락을 해봐야겠어. 친구들한테도 연락해볼까? ,3
일단 주변 사람들의 이야기를 많이 듣고서 조언을 해줄 거야. ,3
어릴 때 밝은 모습은 없고 매일 짜증에 말도 잘 안 하니까 걱정도 돼.,3
운전을 배우러 학원에 갔는데 너무 겁이 난 나머지 교육을 그만 포기해버렸어.,3
불안하지. 딸에게 무슨 일이 생길까 봐.,3
사회성이 많이 부족해서 사람들과 잘 어울릴지가 가장 걱정이야 그래서 이제부터라도 대화를 많이 해보려고 해.,3
나에게 미리 얘기했다면 같이 병원에 다녔을 텐데 내가 믿음직스럽지 못했나 봐.,4
내가 손 벌릴까 봐 연락을 피하는 게 아닐까 싶어.,4
그래서 많이 외로워. 이 외로움을 어떻게 해결해야 하지?,4
처도 아들도 나랑 아무 얘기도 안 해.,4
내가 바쁜탓이겠지만 공통된 주제가 없다보니 나혼자만 따로 놀아.,4
해외라 시차가 커서 서로 생활 방식이 다르다 보니 자연스레 연락이 줄었어.,4
매번 데리러 왔었는데.,4
아내도 아들도 나를 쳐다보지도 않아.,4
전혀 내 이야기를 들으려고 하지 않아.,4
딸 둘이 있는데 애들이 다 컸다고 아빠는 투명인간 취급하고 엄마 편만 들어서 속상해.,4
서운하기도 하고 나만 고립된 느낌이야.,4
친구랑 오랜만에 만나기로 했는데 집에나 있어야겠군.,4
응. 다 나갔어. 텔레비전이나 볼까?,4
아들이 친구 관계 때문에 고민이 있나 봐. 내가 잘 신경 썼어야 했는데.,4
응. 집 앞에 있는 산에라도 잠깐 다녀올까? 그러면 좀 괜찮아질 것 같은데.,4
그냥 폐인처럼 지냈지. 마음의 상처가 너무 컸거든. ,4
최근에 말다툼을 좀 했어. 서로 상처를 준 것 같아서 후회되네.,4
난 일만 하다 보니 아내와 자녀들이 나를 그림자처럼 보는 것 같아.,4
몰라. 좀 이상해서 대화를 좀 해 보려고 하면 대화를 피해.,4
연봉 얘기를 할 때 나를 초라하게 해서 기분이 상했어.,4
이제 혼자 집에 있으려니 집이 유달리 커 보여. 이 외로움을 무엇으로 채우지?,4
가족들이 전부 자기 일만 하고 나에게는 아무도 관심을 두지 않아.,5
어디 바람이라도 난 건 아니겠지? 전화도 안 받네.,5
잘못해 놓고 수습도 안하고 가버리는 건 도대체 누구한테 배웠을까?,5
내가 뭐 섭섭하게 한 게 있었을까? 서운하네.,5
어디 병원이라도 실려 간 건 아니겠지? 너무 걱정이 돼.,5
내가 애들 교육을 잘못한 거 같아.,5
그래도 내가 아빠인데 너무 속상해.,5
오늘 안 가면 딸이 실망할 텐데 어떻게 해야 될지.,5
나한테는 비밀로 하고 모았다는 게 충격이야.,5
하필 나만 휴가가 어긋나서 같이 못 가게 됐어.,5
감기 걸린 것도 서러운데 아내랑 아이까지 감기 걸렸다고 놀리네.,5
전화도 안받고 뭐하는 건지 모르겠어. 무슨 일 있나.,5
얘 오면 아주 본 때를 보여줄거야.,5
주식은 더 심해. 수익률도 거의 없고. 어떻게 돈을 모아야 하나 걱정이야.,5
진로를 걱정하는 아들과 의견이 같지 않았었지. 아들과 아내는 내 의견에 동의하지 않았어.,5
반에서 꼴찌였어. 그래서 내가 훈계를 하고 있었는데 이 녀석이 말대꾸하는 거야.,5
물어봤는데 짜증만 내고 대답을 안 해. 아버지가 그런 것도 못 물어보나?,5
아니 내가 들어가면 말들이 없어지고 어색해하더라고.,5
나한테 관심을 가지고 있는 친구가 우선이고 연락도 오는 친구들한테만 한다는 거야.,5
가족들이 나만 보면 슬슬 피하고 대화를 안 하려고 해.,5
애들도 다 자라서 각자 방에서 자기 일을 하니 같이 모여서 대화를 나눌 기회가 별로 없어.,5
응. 우리 아내는 나를 믿지를 않아. 왜 나와 사는지도 모르겠어.,4
나를 보면 눈도 안 마주치고 피하는 느낌이 들어. 대화를 좀 해보고 싶은데 서로 시간이 맞지 않네.,4
아내가 매일 술 마시고 늦게 들어와서 속상하고 괴로워.,4
내일 저녁 먹으면 화해하려고 해.,4
사춘기가 온건지 뭔지 모르겠는데 항상 화가 나 있어.,4
내가 심부름만 시키지 않았으면 이런 일도 없었을 텐데 너무 힘들다.,4
돈도 많이 못 벌어다 주고 바깥으로만 돌고 내 죄가 커.,4
딸과 예전처럼 지내고 싶은데 쉽지가 않아. 어떻게 하면 좋을까? 좋은 방법 있으면 말해 줘.,4
조금만 마음에 들지 않으면 바로 욱해버리는 나를 아들이 점점 닮아가.,4
아들이 공부를 더 하고 싶어 하는 것 같아서 대학을 보내주고 싶어.,4
딸 옷을 정리하다가 주머니에서 가족사진을 발견했는데 눈물이 핑 돌더라고.,4
나한테서 코로나 바이러스가 옮은 거야. 좀 더 주의했어야 했는데.,4
요즘 들어 심해지는 기분인데. 잠을 제대로 못 자니 죽겠군.,4
늦둥이라서 더 걱정이 많지. 아내도 고생이 더 많았고.,4
나는 운동을 건강 센터에서만 꼭 해야 해. 그런데 코로나바이러스 때문에 내가 다니는 건강센터가 문을 닫았어.,5
종일 고통이 멈추질 않아. 나이를 먹었다는 증거인가 봐.,4
아직 아내와 함께할 날이 많은데 벌써 치매라는 사실이 믿기질 않아.,4
게다가 병실도 독방이어서 더욱 사람이 그리워지는 것 같아.,4
언제까지 이 병이 계속될지는 아무도 모른다고 하네. 어떻게 해야 될지 모르겠어.,4
머리가 다 빠지고 초췌해졌지만 알아볼 수 있을 줄 알았는데 그게 아니었어.,4
