,sentence,label
7607,사람들이 우리를 자연스러운 사랑으로 인정하지 않고 의심부터 하는 게 정말 충격적이더라.,5
7608,공부가 뭐기에 툭하면 밤새면서 공부를 해야 할까? 문득 이런 생각이 들어서 힘이 빠졌어.,1
7609,결혼해서 내 경력에 지장이 갈지 모르는데 나한테 좋은 건가 회의감이 들어.,3
7610,방에서 성인 영화를 보는데 엄마한테 들켰어.,5
7611,이번 달 월급도 부모님께 전부 드렸어.,2
7612,고생 끝에 아내가 드디어 암 완치 판정을 받았어.,1
7613,아내를 위해 사 온 약재를 아들이 먹고 싶다고 하는데 참 한심해 보이더라고.,5
7614,나 어제 건강 검진 받았어.,2
7615,개일베잡짓거리하다 니인생종친거다.,6
7616,별 생각 안 하고 썅년 하고 넘길 것 같은데 ㅋ,6
7617,오늘도 자식들이 재산 때문에 싸웠어. 나는 아파서 힘든데 이런 것들도 자식이라고.,2
7618,나를 괴롭히던 애가 드디어 징계를 받게 되었어.,0
7619,너무 억울해. 취업 준비를 열심히 하는데 왜 번번이 떨어지는 이유를 모르겠네.,4
7620,이 회사에서 입사를 한 뒤 그 전에 보았던 기대감이 사라졌어. 아주 치가 떨리네.,1
7621,가족들과 싸우는 데 지쳐서 외식조차 안 하고 싶어.,2
7622,내 개인 서랍에 있는 간식을 직장 선배가 마음대로 꺼내먹어. 또 그럴까봐 불안해.,3
7623,나이가 들면서 여기저기 아픈 곳이 계속 생겨. 이러다가 곧 죽는 건 아닌지 두려워.,3
7624,병실 옆자리 고 씨는 어깨 재활 치료가 끝나서 내일 퇴원한대. 나도 얼른 퇴원하고 싶어.,4
7625,요즘 건강 관련한 방송이 참 많은 것 같아. 그래서 방송에 나오는 제품을 구입하곤 해.,0
7626,룸메이트와 생활하고 있는데 서로 일 분담이 잘돼서 기분이 좋아.,0
7627,친구가 그렇게 세상을 뜨다니. 삶이 너무 허전하구나.,1
7628,오십 세가 되면서 눈에 마비가 온 거 같아.,1
7629,평소 날 좋지 않게 보시는 팀장님이 있는데 내 아이디어를 말하면 하찮게 여기실까 봐 말을 못하겠어.,3
7630,머래 병신새끼,6
7631,출산 예정일도 아닌데  진통이 와서 혼자 출산하게 되었어.,5
7632,합격이 예정되었던 회사에서 채용이 취소되었다고 연락을 받아서 당혹스러워.,3
7633,요새 죄책감이 많이 들어.,5
7634,건강이나 죽음은 선택하는 게 아닌 거 같아.,1
7635,그 친구가 날 배신할 줄은 몰랐어. 너무 당황스러워.,5
7636,평생 같이 살았던 남편이 나를 먼저 떠나서 외롭고 우울해.,3
7637,거실에서 갑자기 현기증을 느껴 기절했다가 깨어보니 나 혼자 병실에 누워 있었어.,5
7638,저정도면 찍으면 넘어온다. 내말 믿어라.철벽치는 김치같았으면 저렇게 답장안온다용기가지고 밀어부쳐라!!단 밀어부치다가 철벽으로나오면 미련없이바로 접어라.그게 너에게도 좋고 김치들은오히려 그런모습에 다시 올수도있다.,6
7639,나는 너무 무르고 약해.,3
7640,학교에 늦어서 엄마 출근길에 나 좀 데려다 달라고 했는데 엄마가 화가 났을까?,2
7641,나를 매일 같이 괴롭히는 애들을 어떻게 해야 할지 모르겠어. 너무 화가 나.,2
7642,학교에서 내 물건을 아무렇지도 않게 부수거나 가져가는 애들이 너무 원망스러워.,1
7643,이제 나이도 들고 건강에 신경 써야 하는데 건강 검진을 못 받겠어.,3
7644,내 딸은 암으로 고생하는데 내가 건강하게 살아있는 것이 괴로워.,4
7645,회사 동료가 나에게 다가와 사귀어 보는 것이 어떠냐고 말했지만 나는 그의 고백을 거절했어.,5
7646,발목 염좌가 심해져서 앞으로 노인 일자리 센터에도 나갈 수 없을 것 같아 걱정이야.,1
7647,동생이 월급 받았다고 오늘 거하게 얻어먹었어. 왠지 기분이 좋지만은 않다.,4
7648,요즘 내 의견은 다 묵살하는 팀장님 때문에 화가 나는데 그 팀장님께 꼭 인정을 받고 싶어.,2
7649,친구들이 나를 미워하는 것 같아 슬퍼.,4
7650,나는 영원히 사랑을 할 수 없을 것 같아서 슬퍼.,1
7651,매일같이 잘난 척만 하는 친구가 아팠으면 좋겠어. 그 친구 이야기를 듣고 있으면 자꾸 화가 나.,2
7652,부럽고 시샘 나는 일이 있어.,4
7653,검사 결과가 나왔는데 내 건강에는 이상이 없대. 너무 안심돼.,0
7654,며칠 전에 무릎이 아파서 정형외과에 갔더니 퇴행성 관절염이라네. ,3
7655,나를 따돌렸던 애들이 선생님께 혼났어.,0
7656,공부를 포기하고 싶어. 좌절감이 들어서 더 이상 학교에 다니고 싶지 않아.,2
7657,친구가 자꾸 옷이 잘 어울리냐고 시도 때도 없이 사진을 보내서 너무 짜증나.,2
7658,아빠랑 이야기를 많이 못 해본 것이 너무 아쉬워.,1
7659,썅년지꼴리는대로 마리오네트질 할 년임,6
7660,자료 이해 하나도 못하면서 퍼오는건 잘하네-ㅁ-;;,6
7661,내 남자친구는 데이트 중에 게임만 해. 짜증이 나.,2
7662,내가 맞는 걸 친구가 봐서 학교폭력위원회에서 증언해주겠대. 친구가 있어서 든든해.,0
7663,기쁘게도 내 친구가 이번에 미국으로 대학원 유학을 간대.,0
7664,당뇨로 몇 달을 입원해있었더니 관절이 너무 약해져서 다시 걸을 수나 있을지 불안하구먼.,3
7665,그 새끼들이 부패하면 누가 견제해???,6
7666,학교에서 조별과제를 하면 친구들과 더 가까워 질것이라 생각했지만 나는 항상 찬밥신세였어.,1
7667,안동에 왜 가셨니껴?집이 안동이니껴?식사는 맛있게 했니껴안동에 마사지는 어떠니껴아 ㅅㅂ 한우 보고 한우먹으로 나가야겠다,6
7668,조금 비싸다는 느낌이 들어 망설이는 바람에 헬스장 모집이 마감되어 아쉬워.,1
7669,아빠는 내가 하루빨리 독립해서 나가래 상처받았어.,4
7670,아놔 이새기 여기 숨어잇엇네 ㅋㅋ 야 시발새꺄 내가 오늘 이만원 갖고오랫지 뒤질래?,6
7671,하나 남은 과자를 동생이 먹고 싶다고 했는데 나도 모르게 준비물이라고 거짓말 했어.,5
7672,수업시간이 끝나면 애들이 날 괴롭히러 올 거야,3
7673,밤새 게임하는 오빠 때문에 시끄러워서 잠을 못자겠어.,2
7674,나는 내가 당하던 학교 폭력을 신고했어. 가해자들은 전학을 갔지만 나에게 보복을 할 것 같아서 두려워.,3
7675,내가 췌장암에 걸린게 다 내 탓이라니. 내 자신에게 미안하네.,5
7676,"기사 하단의 좋아요 싫어요 슬퍼요는 의미없지않냐?존나게 슬프고 가슴아픈 기사의 내용이지만, 이 기사를 메인으로 올리고싶다고 판단하는 새끼들은 그 슬픈기사에 좋아요를 누를테니.ㅄ같이 기사 하단 조아요시러요 같은 논리는 적지말자.",6
7677, 내 말이 틀렸냐 이 씨발새끼야.,6
7678,직장 상사에게 좋은 인상을 남긴 것 같아. 너무 뿌듯해.,0
7679,가족들과 여름휴가를 보내기 위해 세 시간이나 걸려 도착한 금산사 계곡이 다 말라 있었어.,3
7680,나 혼자서는 이 일을 끝내기에는 능력 밖이야.,4
7681,오늘은 아주 기분이 좋아.,0
7682,운동의 기본이 끈기와 인내인데 나는 그것이 부족한 거 같아.,3
7683,자위질하는거 보면 섬숭이랑 비슷한 수준이네.,6
7684,친구의 죽음을 보고 당황했어.,5
7685, 뭐 현장출동직도 존나 큰 화제 없으면 족구나 차는 개꿀직이고 ,6
7686,친구들이랑 옷 사느라 이번 달 통장잔고도 마이너스네.,5
7687,난 곧 죽을거야 죽음이 가까워지고 있어.,1
7688,몸이 안 좋아 병원에 입원했는데 모두들 착하고 좋은 분위기인 거 같아서 편안해.,0
7689,요즘 사업 수완이 좋아. 이대로라면 문제 없겠어!,0
7690,아내가 실직해서 요즘 쉬고 있는데 내가 나도 모르게 남의 시선을 의식하는 것 같아.,5
7691,오늘 내가 해결하지 못한 것을 마무리한 동기를 보고 너무 화가 났어.,5
7692,내 건강을 나는 믿어.,0
7693,회사 사람들이 나만 없으면 내 얘기를 하는데 배신감을 느껴.,4
7694,사람들은 내가 어떤 고민을 털어놓아도 별 관심이 없어서 상처 받았어.,4
7695,간식이 많이 남았는데 누나한테 나눠주기 싫어서 없다고 거짓말한 게 미안해.,5
7696,언니 추천으로 뮤지컬 보고 왔는데 생각보다 너무 재미있어서 기분이 좋았어.,0
7697,인생이 너무 허무하다 느껴져.,1
7698,그새끼 칼침 놔줘라 ,6
7699,사람들은 내가 편집장이 된 게 싫나 봐. 다들 나를 아니꼽게 봐.,5
7700,수능시험 앞둔 동생이 귀가 시간이 늦어서 너무 불안해.,3
7701,내가 곧 죽는대.,1
7702,요새 우리 딸이 아빠랑 말을 잘 안 하는 것 같아.,3
7703,이제는 운동해도 몸무게 조절이 쉽지 않아. 예전에는 잘 찌지도 않았지만 마음먹고 하면 금방이었는데 그때의 내가 부럽다.,4
7704,아들이 그간 고깃집에서 아르바이트해서 번 돈을 모아 아내와 함께 여행을 보내줬어. 참 대견하고 고마워.,0
7705,내가 내 친구보다 못생겨서 우울하고 속상해.,5
7706,예순이 넘은 아들이 죽었는데 가족들이 내가 충격을 받을까 봐 일 년 동안이나 숨겼다는 것을 알았어.,4
7707,개새끼가 처음에 잠복한거 다 알아보고 할수없이 놀아주는거네 ㅋㅋ속으로 하...저병신년 또 저지랄이네 했을듯 ,6
7708,삼 개월 만에 지원해서 온 신생부서를 정리한다고 해서 당황스러워.,4
7709,이번 추석에도 시댁에 가면 나만 일하게 될 것 같아서 생각만 해도 스트레스가 쌓여.,4
7710,회사 동료가 걱정이네.,3
7711,괴롭힘에 대해서 선생님에게 말했지만 아무것도 해결되지 않았어.,2
7712,메퇘지년들한테 놀아나지좀마라 저능아새끼야 재미도없고 존나 억지구만ㅁㅈㅎ,6
7713,면접에 떨어질 거 같아서 너무 짜증나.,2
7714,한번씩 바람쐬러 일본가는 데 일본 가보니깐 동네마다 복싱 체육관이 있더라 오사카 나니와구 가니깐 존나 후미진 공단에도 복싱체육관있음 진짜 울나라 80년대 쓰던 파랑색 날개 처 돌아가는 선풍기 하나 달린 개거지 같은 체육관에서 복싱하고 있는 거 봤다 개쪽바리 새끼들보면 복싱 엄청 좋아하는 듯복싱만화도 많고 이렇게 복싱 씹덕들이 많으니 발달 할 수 밖에 없는 것 같은데 그래봤자 뭐하냐핵폭탄 처 맞고 살가죽 녹아내린 새끼들인데,6
7715,나 자랑 좀 해도 돼? 나 생체 나이로는 서른두 살이네.,0
7716,항상 주변 사람들이 나를 아껴주는 것이 느껴져서 감사하고 기뻐.,0
7717,특별 보너스 지급이 취소됐어.,1
7718,내 친구는 피부나이가 정말 젊게 보여.,4
7719,애미고양이 반병신 만들어 놓을테니,6
7720,같이 업무를 진행하기로 한 거래처 직원이 연락을 안 받아서 초조해.,3
7721,고향에 내려갈까 하는데 막상 다 정리하고 가려니 생각이 많아져.,3
7722,나를 지속적으로 괴롭히던 친구들이 있는데 분명 곧 퇴학당할 거야.,0
7723,아내가 갑자기 이혼에 대해 어떻게 생각하냐고 물어봤어.,3
7724,팀원이 나보다 일을 잘하면 너무 열등감이 생기고 질투가 나.,4
7725,남자 친구가 일이 힘들다고 그만두고 싶어 해. 뭐라고 말하기 조심스럽네.,3
7726,있잖아 우리 담임선생님은 내가 어디 대학을 가고 싶어 하는지 관심이 없어.,4
7727,책상에 엎드려 자고 있던 아들을 일으켰는데 코피를 흘리고 있었어. 순간 정신이 마비됐어.,1
7728,내가 솔직하게 말하면 이해할 줄 알았는데 친구들이 나를 따돌려서 외로워.,5
7729,나는 왕따인데 친구들하고 조별과제 할 생각을 하니 너무 막막해서 눈물이 나.,1
7730,우리 부부가 동성이라는 이유로 우리 결혼식에는 아무도 오고 싶어 하지 않아. 이런 상황에 상처받았어.,4
7731,나는 가장이라는 권위를 지키지 못했어.,2
7732,오늘 갑자기 남편이 쓰러져서 병원에 다녀왔어.,3
7733,내가 작성했던 포트폴리오를 본 친구가 비슷하게 베껴 작업하여 제출했대. 미친 거 아니야?,2
7734,건강검진에서 안 좋은 결과를 받을까 봐 걱정 많이 했는데 결과가 좋게 나와서 다행이야.,0
7735,면접 합격문자가 시스템 오류로 잘못 합격 문자가 온 거였어. 너무 당황스러워.,5
7736,친구에게 위험한 장난을 쳤는데 기분이 많이 안 좋아 보였어.,3
7737,이새끼 백퍼 보배분탕이네 ㅋㅋ 내가 말이 많으면 논리로 반박해 시발년아 어서 좆거렁뱅이새끼가 최저시급타령이여 ,6
7738,나 오늘 깜빡 잊고 교과서 안 가져왔는데 다행히 옆 반 친구가 빌려줬어.,0
7739,같은 반 친구들이 내가 혼자 다니는 걸 아무도 몰라줘서 너무 외롭고 슬퍼.,1
7740,싫어 할 것은 알았지만 진심을 말했더니 애들이 싫어해.,5
7741,몸이 자꾸 아프니까 나중에 남편이 날 버리지는 않을까라는 생각이 들어.,4
7742,천원 이천원이 우습냐 찐따새끼야ㅋㅋㅋㅋ,6
7743,건강에 고립된 기분이야.,5
7744,어린 동생을 돌보는 게 귀찮아서 부모님이 안 계실 때 동생한테 해코지한 게 너무 미안해.,5
7745,형이랑 장난치다가 실수로 형의 눈에 상처를 냈어. 피가 너무 많이 나서 당황했어.,5
7746,팔려다니는 북한 창녀나 자발적으로 몸팔러 다니는 한국 창녀나...걍 그게 그거 아니냐?,6
7747,학교에서 보충수업을 끝내고 집에 왔는데 가족들이 나한테 말하지 않고 외식을 하러 가서 속상해.,4
7748,내가 갑상선 수술로 목에 수술 상처가 있어.,5
7749,이번에 처음으로 힘들게 들어간 직장인데 첫 직장이라서 그런지 너무 긴장돼.,3
7750,안정된 직장에 개인 시간도 많은 공무원 친구들이 부러워!,4
7751,피해를 왜안줘 씹쌔끼야,6
7752,아내만큼 음식을 잘하는 사람이 없는 것 같아 기뻐.,0
7753,술에 취해 주사를 하는 친구의 모습을 처음 보니 당황스러워.,5
7754,미용실에서 아들에게 파마를 해줬는데 아들은 마음에 들지 않아서 울고 있는데 너무 미안해.,5
7755,아내가 아이를 가졌다는데 나는 책임질 자신이 없어. 절망스러워.,2
7756,내가 희망하는 진로를 무조건 전망이 없다고 비하해!,2
7757,딸에게 오랜만에 옷을 선물해줬는데 촌스럽다고 오히려 짜증을 냈어. 너무 실망했어.,2
7758,목매달고자살해라,6
7759,나이가 많아지니 다들 내가 만성질환이 당연히 있을 거로 생각해. 왜들 그러는지 모르겠어.,2
7760,요즘 따라 폐에 무슨 병이 생긴 게 아닐까 두려워.,3
7761,건강에 악의적이야.,2
7762,어릴 때 부모님에게 버려져 결혼식에 참석하실 부모님이 안 계셔.,4
7763,주변 사람들을 아프게 하면서 내 생명을 유지하고 있는 것 같아.,1
7764,지도교수님께서 추천서를 안 써주셨어. 억울하고 답답해.,1
7765,남편은 술을 너무 많이 먹고 와!,3
7766,해머가 존나쎄고 나머진 쓰레기,6
